Tweet ID,User,Content,Posted At (EST),Posted Date,Posted Time,Imported At (EST),Imported Date,Imported Time
2075250833067847808,elonmusk,RT @Similarweb: Traffic to https://t.co/EuvUD8Bn4E more than doubled year-over-year in H1. https://t.co/MAsYflPhY0,"7/9/2026, 12:08:49 PM",7/9/2026,12:08:49 PM,"7/9/2026, 12:10:10 PM",7/9/2026,12:10:10 PM
2075242013859971295,elonmusk,"RT @yunta_tsai: Even Zuckerberg has to advertise his AI model on X.

X is the real arena.","7/9/2026, 11:33:46 AM",7/9/2026,11:33:46 AM,"7/9/2026, 11:35:11 AM",7/9/2026,11:35:11 AM
2075240967515369862,elonmusk,RT @SpaceX: Falcon 9 launches 29 @Starlink satellites from Florida https://t.co/V43gOYs0up,"7/9/2026, 11:29:37 AM",7/9/2026,11:29:37 AM,"7/9/2026, 11:30:10 AM",7/9/2026,11:30:10 AM
2075137589388923068,elonmusk,"RT @ArthurMacwaters: Kardashev II or we’re not a serious civilization 

Moon and Mars are necessary steps to this https://t.co/g5XSFTIeSF","7/9/2026, 4:38:50 AM",7/9/2026,4:38:50 AM,"7/9/2026, 4:40:12 AM",7/9/2026,4:40:12 AM
2075137360430309400,elonmusk,"RT @milichab: Try Grok 4.5 in the API, Grok Build, and Cursor","7/9/2026, 4:37:55 AM",7/9/2026,4:37:55 AM,"7/9/2026, 4:40:12 AM",7/9/2026,4:40:12 AM
2075136517144535171,elonmusk,Grok 4.5 on OpenClaw https://t.co/ZTpsf4NciK,"7/9/2026, 4:34:34 AM",7/9/2026,4:34:34 AM,"7/9/2026, 4:35:10 AM",7/9/2026,4:35:10 AM
2075136339738067350,elonmusk,RT @grok: Use Grok 4.5 to build full-stack apps with Convex,"7/9/2026, 4:33:52 AM",7/9/2026,4:33:52 AM,"7/9/2026, 4:35:10 AM",7/9/2026,4:35:10 AM
2075130438540996908,elonmusk,"RT @XFreeze: Grok 4.5 is now ranked #1 on τ³-Banking in Artificial Analysis

Ahead of GPT-5.5 xhigh, Claude Fable 5 and Claude 4.8 (max) ht…","7/9/2026, 4:10:25 AM",7/9/2026,4:10:25 AM,"7/9/2026, 4:15:09 AM",7/9/2026,4:15:09 AM
2075130137817825315,elonmusk,Good review of Grok 4.5 https://t.co/Y40sMIgeHu,"7/9/2026, 4:09:13 AM",7/9/2026,4:09:13 AM,"7/9/2026, 4:10:10 AM",7/9/2026,4:10:10 AM
2075125320521310589,elonmusk,Try out Grok 4.5! https://t.co/FcxhW5thAW,"7/9/2026, 3:50:05 AM",7/9/2026,3:50:05 AM,"7/9/2026, 3:50:17 AM",7/9/2026,3:50:17 AM
2075125035245694989,elonmusk,RT @DrewPavlou: Grok 4.5 delivering Fable level performance at like 1/17th the cost! 😮 @elonmusk https://t.co/gMVwpnRsBU,"7/9/2026, 3:48:57 AM",7/9/2026,3:48:57 AM,"7/9/2026, 3:50:12 AM",7/9/2026,3:50:12 AM
2075117841733353498,elonmusk,Grok 4.5 is also rank 1 in SWE marathon https://t.co/ydQ43XRHF2,"7/9/2026, 3:20:21 AM",7/9/2026,3:20:21 AM,"7/9/2026, 3:25:10 AM",7/9/2026,3:25:10 AM
2075117457950310678,elonmusk,RT @iam_smx: How it feels to use Grok 4.5 😎 https://t.co/07l7YyLU83,"7/9/2026, 3:18:50 AM",7/9/2026,3:18:50 AM,"7/9/2026, 3:20:10 AM",7/9/2026,3:20:10 AM
2075117340836962713,elonmusk,The Moon and Mars https://t.co/RIYxgoTyAX,"7/9/2026, 3:18:22 AM",7/9/2026,3:18:22 AM,"7/9/2026, 3:20:10 AM",7/9/2026,3:20:10 AM
2075116747342925967,elonmusk,https://t.co/cD1DKNyLai,"7/9/2026, 3:16:01 AM",7/9/2026,3:16:01 AM,"7/9/2026, 3:20:10 AM",7/9/2026,3:20:10 AM
2075115838118502429,elonmusk,"RT @grimcodes: Grok Build mogs Claude Code &amp; Codex TUIs i can't lie. 

Not to mention the perf of Grok 4.5...

It's not even a competition…","7/9/2026, 3:12:24 AM",7/9/2026,3:12:24 AM,"7/9/2026, 3:15:11 AM",7/9/2026,3:15:11 AM
2075115653392998665,elonmusk,"RT @ArthurMacwaters: Impressive Intelligence vs. Cost for Grok 4.5

I think given terafab + the Tesla FSD team's expertise in making very e…","7/9/2026, 3:11:40 AM",7/9/2026,3:11:40 AM,"7/9/2026, 3:15:11 AM",7/9/2026,3:15:11 AM
2075114431462207817,elonmusk,Looks like Grok 4.5 is #1 on at least a few benchmarks. Better than expected. https://t.co/txWPuM5JLY,"7/9/2026, 3:06:48 AM",7/9/2026,3:06:48 AM,"7/9/2026, 3:10:20 AM",7/9/2026,3:10:20 AM
2075114072295563666,elonmusk,"RT @yunta_tsai: I appreciate the many xAI and Cursor engineers who dedicated their time to addressing feedback from Tesla.

I remember meet…","7/9/2026, 3:05:23 AM",7/9/2026,3:05:23 AM,"7/9/2026, 3:10:20 AM",7/9/2026,3:10:20 AM
2075113411826831641,elonmusk,"RT @doganuraldesign: Grok 4.5 is pretty good at building websites.

Just made a beautiful website about black holes.

Check this out: https…","7/9/2026, 3:02:45 AM",7/9/2026,3:02:45 AM,"7/9/2026, 3:05:09 AM",7/9/2026,3:05:09 AM
2075113335935128047,elonmusk,"RT @jaynitx: Elon Musk reveals the environmentalist viewpoint he says has become total madness

""There are 8 billion people on Earth and it…","7/9/2026, 3:02:27 AM",7/9/2026,3:02:27 AM,"7/9/2026, 3:05:09 AM",7/9/2026,3:05:09 AM
2075113131307639216,elonmusk,"RT @sourceryy: .@Starcloud_ CEO @PhilipJohnston: ""Buy SpaceX stock.""

""It's like owning the railroads.""

"" The SpaceX IPO is going to be vi…","7/9/2026, 3:01:38 AM",7/9/2026,3:01:38 AM,"7/9/2026, 3:05:09 AM",7/9/2026,3:05:09 AM
2075113099175014559,elonmusk,Cool https://t.co/eqZTodg570,"7/9/2026, 3:01:31 AM",7/9/2026,3:01:31 AM,"7/9/2026, 3:05:09 AM",7/9/2026,3:05:09 AM
2075112524127625461,elonmusk,"RT @kunchenguid: grok 4.5 made me give grok build a serious run today

here's my honest first impression (non affiliated neutral view point…","7/9/2026, 2:59:14 AM",7/9/2026,2:59:14 AM,"7/9/2026, 3:00:10 AM",7/9/2026,3:00:10 AM
2075112097139019802,elonmusk,"RT @BrianRoemmele: WOW!

GROK 4.5 PRICES ARE NEAR OPEN SOURCE HOSTED PRICES!

This will move many that have token cost fatigue in corporati…","7/9/2026, 2:57:32 AM",7/9/2026,2:57:32 AM,"7/9/2026, 3:00:10 AM",7/9/2026,3:00:10 AM
2075112009717219440,elonmusk,"RT @TurkeyBeaver: Calling all exceptional civil and electrical engineers! 

The SpaceX Cape Starship team needs help building and scaling t…","7/9/2026, 2:57:11 AM",7/9/2026,2:57:11 AM,"7/9/2026, 3:00:10 AM",7/9/2026,3:00:10 AM
2075111931682148855,elonmusk,Grok is making progress https://t.co/cbFcW6tH0f,"7/9/2026, 2:56:52 AM",7/9/2026,2:56:52 AM,"7/9/2026, 3:00:10 AM",7/9/2026,3:00:10 AM
2075110841179902145,elonmusk,Yes https://t.co/oZihyCswGg,"7/9/2026, 2:52:32 AM",7/9/2026,2:52:32 AM,"7/9/2026, 2:55:10 AM",7/9/2026,2:55:10 AM
2075110369832399162,elonmusk,"RT @nvidia: Congrats to @SpaceXAI on Grok 4.5 — trained on NVIDIA GB300 NVL72 systems and purpose-built for coding, agentic tasks, and know…","7/9/2026, 2:50:40 AM",7/9/2026,2:50:40 AM,"7/9/2026, 2:55:10 AM",7/9/2026,2:55:10 AM
2075110042739585264,elonmusk,"RT @SawyerMerritt: Smart pet technology company Fi has just launched the world's first dog collar with @Starlink.

Basically, you’ll know e…","7/9/2026, 2:49:22 AM",7/9/2026,2:49:22 AM,"7/9/2026, 2:50:10 AM",7/9/2026,2:50:10 AM
2075109360947069054,elonmusk,RT @dvorahfr: Wow amazing Grok Imagine 😍 https://t.co/pfYKMcg09d,"7/9/2026, 2:46:39 AM",7/9/2026,2:46:39 AM,"7/9/2026, 2:50:10 AM",7/9/2026,2:50:10 AM
2075108943911641514,elonmusk,RT @cb_doge: BREAKING: SpaceX’s Starship just got another lunar customer. Japan’s ispace will use SpaceX’s Starship for Moon cargo missions…,"7/9/2026, 2:45:00 AM",7/9/2026,2:45:00 AM,"7/9/2026, 2:45:14 AM",7/9/2026,2:45:14 AM
2075108735807074792,elonmusk,Neat https://t.co/8jcOFlC2U3,"7/9/2026, 2:44:10 AM",7/9/2026,2:44:10 AM,"7/9/2026, 2:45:09 AM",7/9/2026,2:45:09 AM
2075108517430599848,elonmusk,"RT @Daniel_Farinax: Grok 4.5  is actually insane.
I'm one step closer to launching my new 3D Home Plan Builder. Powered by Grok 4.5 and Gro…","7/9/2026, 2:43:18 AM",7/9/2026,2:43:18 AM,"7/9/2026, 2:45:09 AM",7/9/2026,2:45:09 AM
2075108230754116018,elonmusk,"Cool that Grok 4.5 is #1 in some respects, even with respect to Fable 5 https://t.co/m9Vm2vrsdx","7/9/2026, 2:42:10 AM",7/9/2026,2:42:10 AM,"7/9/2026, 2:45:09 AM",7/9/2026,2:45:09 AM
2075107239111639224,elonmusk,"RT @Teslaconomics: Wow… within 5 minutes my kids built this game called the Tesla City with Grok 4.5. 

It’s a simple Tesla arcade game in…","7/9/2026, 2:38:14 AM",7/9/2026,2:38:14 AM,"7/9/2026, 2:40:10 AM",7/9/2026,2:40:10 AM
2074971866662359519,elonmusk,Grok has always been very strong on law https://t.co/g9hgS5mtk7,"7/8/2026, 5:40:18 PM",7/8/2026,5:40:18 PM,"7/8/2026, 5:45:10 PM",7/8/2026,5:45:10 PM
2074971308631159032,elonmusk,"RT @cb_doge: BREAKING: Tesla Cybertruck’s bulletproof body helped protect a toddler, an infant, and neighbors during a shooting.

Cybertruc…","7/8/2026, 5:38:05 PM",7/8/2026,5:38:05 PM,"7/8/2026, 5:40:10 PM",7/8/2026,5:40:10 PM
2074971034218860963,elonmusk,Rate of improvement is 🚀🚀 https://t.co/UYDsvbQ2R2,"7/8/2026, 5:37:00 PM",7/8/2026,5:37:00 PM,"7/8/2026, 5:40:10 PM",7/8/2026,5:40:10 PM
2074970378682724661,elonmusk,"Rate of improvement is accelerating. 

Users should notice a meaningful improvement in the usefulness of the Grok Build harness with our V9 foundation model (aka Grok 4.5) every week. https://t.co/j3iO2w7t9N","7/8/2026, 5:34:24 PM",7/8/2026,5:34:24 PM,"7/8/2026, 5:35:11 PM",7/8/2026,5:35:11 PM
2074969374843154500,elonmusk,Grok 4.5 is not yet using our internally developed C/C++ inference software that exact maps to the GB300 hardware. Doubling or more of the current speed is probably achievable. https://t.co/SER5w5fWh0,"7/8/2026, 5:30:24 PM",7/8/2026,5:30:24 PM,"7/8/2026, 5:35:11 PM",7/8/2026,5:35:11 PM
2074968500779483503,elonmusk,RT @milichab: Grok 4.5 brings frontier performance across coding and knowledge work,"7/8/2026, 5:26:56 PM",7/8/2026,5:26:56 PM,"7/8/2026, 5:30:12 PM",7/8/2026,5:30:12 PM
2074967839027364010,elonmusk,RT @ArtificialAnlys: Grok 4.5 in Grok Build also stands out for its efficiency. Grok 4.5 in Grok Build cost $2.49 per task while Fable 5 in…,"7/8/2026, 5:24:18 PM",7/8/2026,5:24:18 PM,"7/8/2026, 5:25:10 PM",7/8/2026,5:25:10 PM
2074964196052107336,elonmusk,Grok 4.5 true usefulness is excellent https://t.co/SIHmMI9SJv,"7/8/2026, 5:09:49 PM",7/8/2026,5:09:49 PM,"7/8/2026, 5:10:10 PM",7/8/2026,5:10:10 PM
2074963933199282491,elonmusk,Grok 4.5 context window will upgrade to 1M probably by next week https://t.co/wFVRMZAttk,"7/8/2026, 5:08:47 PM",7/8/2026,5:08:47 PM,"7/8/2026, 5:10:10 PM",7/8/2026,5:10:10 PM
2074956673630793891,elonmusk,"Grok will be able to call Imagine as a tool in agentic mode for image/video generation. As Imagine keeps improving, this will be amazing for game developers! https://t.co/vqO2bQRLpW","7/8/2026, 4:39:56 PM",7/8/2026,4:39:56 PM,"7/8/2026, 4:40:11 PM",7/8/2026,4:40:11 PM
2074955486441492823,elonmusk,"Grok groks engineering. 

Next month’s release will be another step-change improvement, as we close the loop on solving real-world engineering problems at Tesla, SpaceX, Neuralink and Boring Company. https://t.co/s7psrfKio6","7/8/2026, 4:35:13 PM",7/8/2026,4:35:13 PM,"7/8/2026, 4:40:11 PM",7/8/2026,4:40:11 PM
2074954823338733805,elonmusk,RT @SpaceXAI: Grok 4.5 is built for real-world engineering. It excels in large codebases and handles long-running tasks that span multiple…,"7/8/2026, 4:32:35 PM",7/8/2026,4:32:35 PM,"7/8/2026, 4:35:12 PM",7/8/2026,4:35:12 PM
2074948489792860456,elonmusk,Artificial Analysis assessment https://t.co/gdar75RZK4,"7/8/2026, 4:07:25 PM",7/8/2026,4:07:25 PM,"7/8/2026, 4:10:11 PM",7/8/2026,4:10:11 PM
2074946859517309038,elonmusk,RT @XFreeze: Grok 4.5 is now officially available in Grok Build......try it now https://t.co/KqX1gGtvAa,"7/8/2026, 4:00:56 PM",7/8/2026,4:00:56 PM,"7/8/2026, 4:05:10 PM",7/8/2026,4:05:10 PM
2074946473876185109,elonmusk,"RT @KanekoaTheGreat: 🚨BREAKING: Rupert Lowe talks to Joe Rogan about the ""Rape Gang Inquiry"" report.

""The genesis of the rape gangs was th…","7/8/2026, 3:59:24 PM",7/8/2026,3:59:24 PM,"7/8/2026, 4:00:10 PM",7/8/2026,4:00:10 PM
2074932226639183939,elonmusk,"RT @SpaceXAI: Announcing Grok 4.5, our first model trained specifically for coding and agents. It was trained with Cursor and offers fronti…","7/8/2026, 3:02:47 PM",7/8/2026,3:02:47 PM,"7/8/2026, 3:05:13 PM",7/8/2026,3:05:13 PM
2074932046632267901,elonmusk,Try out Grok 4.5 in Vercel! https://t.co/c96Id5otni,"7/8/2026, 3:02:04 PM",7/8/2026,3:02:04 PM,"7/8/2026, 3:05:13 PM",7/8/2026,3:05:13 PM
2074931911042957773,elonmusk,"RT @mntruell: Excited to release Grok 4.5 with @SpaceXAI. 

It's an Opus-class model that's fast and low cost. It's a significant step up o…","7/8/2026, 3:01:32 PM",7/8/2026,3:01:32 PM,"7/8/2026, 3:05:13 PM",7/8/2026,3:05:13 PM
2074931787533328622,elonmusk,Try out Grok 4.5 in Cursor! https://t.co/qBbIVMuoUr,"7/8/2026, 3:01:03 PM",7/8/2026,3:01:03 PM,"7/8/2026, 3:05:13 PM",7/8/2026,3:05:13 PM
2074912266961527141,elonmusk,https://t.co/zF2qxS4jvq,"7/8/2026, 1:43:29 PM",7/8/2026,1:43:29 PM,"7/8/2026, 1:45:10 PM",7/8/2026,1:45:10 PM
2074912099554201969,elonmusk,We will be releasing a new @CommunityNotes feature that sends you an 𝕏 Chat message if a post you interacted with is corrected,"7/8/2026, 1:42:49 PM",7/8/2026,1:42:49 PM,"7/8/2026, 1:45:10 PM",7/8/2026,1:45:10 PM
2074911038286295049,elonmusk,"Our internal assessment is that Grok 4.5 is roughly comparable to Opus 4.7, but much faster. The combination of capability, faster speed and lower cost is what makes it competitive. 

We are closing the loop on real-world usefulness, not benchmarks. Hardcore engineers at Tesla &amp; https://t.co/FqoJzHkrRY","7/8/2026, 1:38:36 PM",7/8/2026,1:38:36 PM,"7/8/2026, 1:40:10 PM",7/8/2026,1:40:10 PM
2074909761170997402,elonmusk,RT @elonmusk: @dvorahfr Critical feedback is always appreciated,"7/8/2026, 1:33:31 PM",7/8/2026,1:33:31 PM,"7/8/2026, 1:35:10 PM",7/8/2026,1:35:10 PM
2074909335914762458,elonmusk,An inspiring vision of the future is needed https://t.co/8viHeMDdSz,"7/8/2026, 1:31:50 PM",7/8/2026,1:31:50 PM,"7/8/2026, 1:35:10 PM",7/8/2026,1:35:10 PM
2074907587569430917,elonmusk,"RT @Oilfield_Rando: There was literally a Bolshevik takeover of the Smithsonian.

Democrats can never be allowed to take power again. https…","7/8/2026, 1:24:53 PM",7/8/2026,1:24:53 PM,"7/8/2026, 1:25:10 PM",7/8/2026,1:25:10 PM
2074896252148322617,elonmusk,RT @yunta_tsai: Has been my regular work horse for weeks. Impressive indeed.,"7/8/2026, 12:39:50 PM",7/8/2026,12:39:50 PM,"7/8/2026, 12:40:12 PM",7/8/2026,12:40:12 PM
2074893922812252354,elonmusk,"We will continue to make refinements to the Grok Build harness and the 1.5T foundation model almost every day in response to user requests.

The 2T model will finish training this month and be available to customers next month.","7/8/2026, 12:30:35 PM",7/8/2026,12:30:35 PM,"7/8/2026, 12:35:10 PM",7/8/2026,12:35:10 PM
2074889665119740341,elonmusk,Correct https://t.co/NvVsISgTAh,"7/8/2026, 12:13:40 PM",7/8/2026,12:13:40 PM,"7/8/2026, 12:15:11 PM",7/8/2026,12:15:11 PM
2074740539874775163,elonmusk,"Based on strong positive feedback from customers in our beta test program, @SpaceXAI will make Grok 4.5 available to the public tomorrow.

It is an Opus-class model, but faster, more token-efficient and lower cost.","7/8/2026, 2:21:06 AM",7/8/2026,2:21:06 AM,"7/8/2026, 2:25:11 AM",7/8/2026,2:25:11 AM
2074739056697610504,elonmusk,"America, the Beautiful https://t.co/IOktG3YrVM","7/8/2026, 2:15:12 AM",7/8/2026,2:15:12 AM,"7/8/2026, 2:20:10 AM",7/8/2026,2:20:10 AM
2074738585727590547,elonmusk,https://t.co/N4P0qXtDM6,"7/8/2026, 2:13:20 AM",7/8/2026,2:13:20 AM,"7/8/2026, 2:15:10 AM",7/8/2026,2:15:10 AM
2074737359510237343,elonmusk,"RT @Tesla: With full autonomy and maximized ride-hailing, Cybercab is projected to nearly halve emissions per mile compared to Model 3 + Mo…","7/8/2026, 2:08:27 AM",7/8/2026,2:08:27 AM,"7/8/2026, 2:10:11 AM",7/8/2026,2:10:11 AM
2074736591201812684,elonmusk,"RT @sundarpichai: With just one year in orbit, the first FireSat satellite has already spotted wildfires invisible to existing satellites.…","7/8/2026, 2:05:24 AM",7/8/2026,2:05:24 AM,"7/8/2026, 2:10:11 AM",7/8/2026,2:10:11 AM
2074733632321675546,elonmusk,RT @TheRabbitHole: The Woke Mind Virus in the UK https://t.co/KhIQ7nHLyn,"7/8/2026, 1:53:39 AM",7/8/2026,1:53:39 AM,"7/8/2026, 1:55:09 AM",7/8/2026,1:55:09 AM
2074732987736801478,elonmusk,"RT @ARKInvest: SpaceX says over 90% of its future market is AI, not space. @DMaguireARK, ACA breaks down what that means: orbital data cent…","7/8/2026, 1:51:05 AM",7/8/2026,1:51:05 AM,"7/8/2026, 1:55:09 AM",7/8/2026,1:55:09 AM
2074732939615551633,elonmusk,RT @brivael: Read if you want to understand why medias are demonizing Elon,"7/8/2026, 1:50:54 AM",7/8/2026,1:50:54 AM,"7/8/2026, 1:55:09 AM",7/8/2026,1:55:09 AM
2074534474449113309,elonmusk,"RT @WallStreetApes: Americans have had enough of the bottom 2% of society ruining our lives

“I'm gonna be so blunt. Because of the ghetto-…","7/7/2026, 12:42:16 PM",7/7/2026,12:42:16 PM,"7/7/2026, 12:45:09 PM",7/7/2026,12:45:09 PM
2074534239496736970,elonmusk,RT @IterIntellectus: https://t.co/pSEU8CHLWn,"7/7/2026, 12:41:20 PM",7/7/2026,12:41:20 PM,"7/7/2026, 12:45:09 PM",7/7/2026,12:45:09 PM
2074523879075115285,elonmusk,Great point https://t.co/HlJu8TyqrO,"7/7/2026, 12:00:10 PM",7/7/2026,12:00:10 PM,"7/7/2026, 12:00:22 PM",7/7/2026,12:00:22 PM
2074523573142573321,elonmusk,Yes https://t.co/WGfzPqSq03,"7/7/2026, 11:58:57 AM",7/7/2026,11:58:57 AM,"7/7/2026, 12:00:14 PM",7/7/2026,12:00:14 PM
2074523217880908228,elonmusk,"RT @cb_doge: 𝕏 was the 6th most visited website in the world last month.

𝕏 also recorded the highest month-over-month growth among the top…","7/7/2026, 11:57:32 AM",7/7/2026,11:57:32 AM,"7/7/2026, 12:00:14 PM",7/7/2026,12:00:14 PM
2074521679179526572,elonmusk,https://t.co/V31k59VkTQ,"7/7/2026, 11:51:25 AM",7/7/2026,11:51:25 AM,"7/7/2026, 11:55:10 AM",7/7/2026,11:55:10 AM
2074521451474895265,elonmusk,Why did the media push this lie so hard? https://t.co/C2oLnm8DiM,"7/7/2026, 11:50:31 AM",7/7/2026,11:50:31 AM,"7/7/2026, 11:55:10 AM",7/7/2026,11:55:10 AM
2074521012398424194,elonmusk,"RT @KatieMiller: 2023: “Twitter rebrand to X is destined to fail.”

2026: “Fastest-growing website among the top 20 in the world.” https://…","7/7/2026, 11:48:46 AM",7/7/2026,11:48:46 AM,"7/7/2026, 11:50:10 AM",7/7/2026,11:50:10 AM
2074520690326196556,elonmusk,"We’re gonna need a bigger rocket!

(Starship) https://t.co/MLzBpDMxht","7/7/2026, 11:47:29 AM",7/7/2026,11:47:29 AM,"7/7/2026, 11:50:10 AM",7/7/2026,11:50:10 AM
2074520394925510729,elonmusk,RT @TheAliceSmith: https://t.co/wsdJmSmTDL,"7/7/2026, 11:46:19 AM",7/7/2026,11:46:19 AM,"7/7/2026, 11:50:10 AM",7/7/2026,11:50:10 AM
2074520327393079438,elonmusk,RT @SpaceX: Falcon 9 landing confirmed https://t.co/T0Pq1J8uYz,"7/7/2026, 11:46:03 AM",7/7/2026,11:46:03 AM,"7/7/2026, 11:50:10 AM",7/7/2026,11:50:10 AM
2074519858381799592,elonmusk,Falcon delivers 81 satellites to orbit https://t.co/EWH6jCb7GR,"7/7/2026, 11:44:11 AM",7/7/2026,11:44:11 AM,"7/7/2026, 11:45:10 AM",7/7/2026,11:45:10 AM
2074510011099754802,elonmusk,𝕏 had the highest monthly growth of any top 10 site in June https://t.co/tr4lPZq4zM,"7/7/2026, 11:05:03 AM",7/7/2026,11:05:03 AM,"7/7/2026, 11:05:15 AM",7/7/2026,11:05:15 AM
2074380539071459839,elonmusk,RT @dvorahfr: Grok Imagine ❤️ https://t.co/aOvp4mJqMl,"7/7/2026, 2:30:35 AM",7/7/2026,2:30:35 AM,"7/7/2026, 2:31:20 AM",7/7/2026,2:31:20 AM
2074378918727921877,elonmusk,"RT @paulg: If you want to start a startup, don't learn ""entrepreneurship."" Learn how to build things. The hard part of startups is not ""ent…","7/7/2026, 2:24:08 AM",7/7/2026,2:24:08 AM,"7/7/2026, 2:25:25 AM",7/7/2026,2:25:25 AM
2074378653501128833,elonmusk,Grok Imagine update https://t.co/YQap1BOVVi,"7/7/2026, 2:23:05 AM",7/7/2026,2:23:05 AM,"7/7/2026, 2:25:25 AM",7/7/2026,2:25:25 AM
2074355329517629776,elonmusk,https://t.co/7BfdeIH3rU,"7/7/2026, 12:50:24 AM",7/7/2026,12:50:24 AM,"7/7/2026, 12:50:41 AM",7/7/2026,12:50:41 AM
2074349230370513198,elonmusk,"RT @C_3C_3: The entire “White Supremacy” narrative was a Democrat and Legacy Media creation.

From 2010-2020:

LA Times: 9749%
New York Tim…","7/7/2026, 12:26:10 AM",7/7/2026,12:26:10 AM,"7/7/2026, 12:30:11 AM",7/7/2026,12:30:11 AM
2074348907161673772,elonmusk,"RT @XFreeze: Grok Voice just got a major upgrade

SpaceXAI released 21 new flagship voices for Grok, joining the original five

All of them…","7/7/2026, 12:24:53 AM",7/7/2026,12:24:53 AM,"7/7/2026, 12:25:22 AM",7/7/2026,12:25:22 AM
2074339319779569908,elonmusk,AI+Optimus will enable universal excellent healthcare that is better than anyone receives today https://t.co/XT1GsqnAhn,"7/6/2026, 11:46:47 PM",7/6/2026,11:46:47 PM,"7/6/2026, 11:50:39 PM",7/6/2026,11:50:39 PM
2074338887367786977,elonmusk,True https://t.co/qJQ0lfkboX,"7/6/2026, 11:45:04 PM",7/6/2026,11:45:04 PM,"7/6/2026, 11:45:37 PM",7/6/2026,11:45:37 PM
2074337684600787068,elonmusk,RT @heavypulp: Some insights into how I like to use Grok Imagine for projects of all kinds.,"7/6/2026, 11:40:17 PM",7/6/2026,11:40:17 PM,"7/6/2026, 11:40:40 PM",7/6/2026,11:40:40 PM
2074305443363504575,elonmusk,RT @amuse: DRIVE-BY MEDIA: Most Americans believe that black women are primarily murdered by racist white men. It turns out that 99% are co…,"7/6/2026, 9:32:11 PM",7/6/2026,9:32:11 PM,"7/6/2026, 9:35:51 PM",7/6/2026,9:35:51 PM
2074305337373462852,elonmusk,https://t.co/szhJMG4dlr,"7/6/2026, 9:31:45 PM",7/6/2026,9:31:45 PM,"7/6/2026, 9:35:51 PM",7/6/2026,9:35:51 PM
2074305257274745232,elonmusk,RT @SpaceX: Our 17th Transporter rideshare mission is targeted to launch tomorrow from California and will deliver 81 payloads to orbit → h…,"7/6/2026, 9:31:26 PM",7/6/2026,9:31:26 PM,"7/6/2026, 9:35:51 PM",7/6/2026,9:35:51 PM
2074223050334085390,elonmusk,RT @SpaceXAI: We are now @SpaceXAI. https://t.co/ema66xDWC9,"7/6/2026, 4:04:47 PM",7/6/2026,4:04:47 PM,"7/6/2026, 4:05:33 PM",7/6/2026,4:05:33 PM
2074196121224671269,elonmusk,"RT @MichaelDell: Thank you @Gwynne_Shotwell &amp; Robert! 🙏🚀

Gifting @SpaceX shares to 2M kids’ @TrumpAccounts is legendary generosity. Empowe…","7/6/2026, 2:17:46 PM",7/6/2026,2:17:46 PM,"7/6/2026, 2:20:37 PM",7/6/2026,2:20:37 PM
2074150902206763227,elonmusk,"RT @wholemars: One of Elon Musk’s companies, Tesla, is making cars for blind people. 

Another one of his companies, Neuralink, is working…","7/6/2026, 11:18:05 AM",7/6/2026,11:18:05 AM,"7/6/2026, 11:20:32 AM",7/6/2026,11:20:32 AM
2074149290910392721,elonmusk,RT @Gwynne_Shotwell: My husband and I are honored and thrilled to participate in the Invest America program and gift a share of our SpaceX…,"7/6/2026, 11:11:41 AM",7/6/2026,11:11:41 AM,"7/6/2026, 11:15:37 AM",7/6/2026,11:15:37 AM
2073993861714624925,elonmusk,"RT @cillianblack: Oh look. The migrant who stomped a white Swedish man to death was a rapist ... because of course he was.

Meaning, if the…","7/6/2026, 12:54:04 AM",7/6/2026,12:54:04 AM,"7/6/2026, 12:55:37 AM",7/6/2026,12:55:37 AM
2073991028713955749,elonmusk,"RT @RMistereggen: “That was fun, I’ll do it again when I get out,” said the 22-year-old Gambian violent offender after he stabbed a 55-year…","7/6/2026, 12:42:48 AM",7/6/2026,12:42:48 AM,"7/6/2026, 12:45:25 AM",7/6/2026,12:45:25 AM
2073990257419173964,elonmusk,Making sure Cybercab meets the needs of the blind https://t.co/gLjc84wdQz,"7/6/2026, 12:39:44 AM",7/6/2026,12:39:44 AM,"7/6/2026, 12:40:31 AM",7/6/2026,12:40:31 AM
2073989923305079000,elonmusk,RT @cybertruck: 🇺🇸🇺🇸🇺🇸 https://t.co/CLI1oPcy95,"7/6/2026, 12:38:25 AM",7/6/2026,12:38:25 AM,"7/6/2026, 12:40:31 AM",7/6/2026,12:40:31 AM
2073983050673778703,elonmusk,"RT @PalmerLuckey: We need a bit more shame.

People used to avoid certain self-interested behaviors to avoid shame, private and public.  La…","7/6/2026, 12:11:06 AM",7/6/2026,12:11:06 AM,"7/6/2026, 12:15:30 AM",7/6/2026,12:15:30 AM
2073982858016838139,elonmusk,"RT @SawyerMerritt: ""Richard Symons, the owner of a U.K.-based used-car sales company that specializes in EVs, has found that the batteries…","7/6/2026, 12:10:20 AM",7/6/2026,12:10:20 AM,"7/6/2026, 12:10:59 AM",7/6/2026,12:10:59 AM
2073951866078089294,elonmusk,"RT @yunta_tsai: One of the most misunderstood facts is that the US was founded with abundance, whereas it was in fact built from scratch.…","7/5/2026, 10:07:11 PM",7/5/2026,10:07:11 PM,"7/5/2026, 10:10:29 PM",7/5/2026,10:10:29 PM
